toaccount,syscode,timestamp,amount
1000055,38,2.00 ,666
1000040,34,2.00 ,1250
1000041,34,2.00 ,866
1000030,34,2.00 ,700
1000003,30,2.00 ,900
1000055,38,2.00 ,860
1000040,34,2.00 ,850
1000031,34,2.00 ,70
1000027,34,2.00 ,644
1000037,34,2.00 ,270
1000027,34,2.00 ,672
1000037,34,2.00 ,430
1000029,34,2.00 ,300
1000040,34,2.00 ,850
1000027,34,2.00 ,566
1000041,34,2.00 ,866
1000027,34,2.00 ,886
1000038,34,2.00 ,1066
1000007,30,2.00 ,250
1000007,30,2.00 ,150
1000178,37,2.00 ,522
1000178,37,2.00 ,866
1000041,34,2.00 ,1100
1000038,34,2.00 ,866
1000038,34,2.00 ,422
1000041,34,2.00 ,1216
1000041,34,2.00 ,960
1000002,99,2.00 ,572
1000015,99,2.00 ,1022
1000001,30,2.00 ,572
1000003,30,2.00 ,450
1000003,30,2.00 ,500
1000007,30,2.00 ,150
1000001,30,2.00 ,572
1000001,30,2.00 ,594
1000003,30,2.00 ,600
1000010,30,2.00 ,900
1000178,37,2.00 ,866
1000178,37,2.00 ,766
1000055,38,2.00 ,644
1000027,34,2.00 ,150
1000041,34,2.00 ,60
1000041,34,2.00 ,150
1000041,34,2.00 ,1100
1000041,34,2.00 ,966
1000041,34,2.00 ,400
1000040,34,2.00 ,1000
1000038,34,2.00 ,666
1000027,34,2.00 ,200
1000027,34,2.00 ,872
1000027,34,2.00 ,566
1000029,34,2.00 ,950
1000039,34,2.00 ,7800
1000038,34,2.00 ,966
1000040,34,2.00 ,1000
1000041,34,2.00 ,350
1000027,34,2.00 ,666
1000002,99,2.00 ,572
1000002,99,2.00 ,622
1000219,99,2.00 ,750
1000003,30,2.00 ,70
1000001,30,2.00 ,794
1000001,30,2.00 ,616
1000001,30,2.00 ,866
1000027,34,2.00 ,616
1000038,34,2.00 ,150
1000038,34,2.00 ,966
1000041,34,2.00 ,150
1000027,34,2.00 ,566
1000041,34,2.00 ,1150
1000027,34,2.00 ,1110
1000030,34,2.00 ,900
1000027,34,2.00 ,150
1000215,34,2.00 ,1600
1000055,38,2.00 ,866
1000213,38,2.00 ,830
1000055,38,2.00 ,966
1000056,38,2.00 ,566
1000212,38,2.00 ,1000
1000055,38,2.00 ,766
1000219,99,2.00 ,850
1000178,37,2.00 ,866
1000027,34,2.00 ,1116
1000041,34,2.00 ,766
1000041,34,2.00 ,150
1000027,34,2.00 ,616
1000029,34,2.00 ,650
1000041,34,2.00 ,960
1000215,34,2.00 ,800
1000041,34,2.00 ,150
1000040,34,2.00 ,1050
1000041,34,2.00 ,690
1000001,30,2.00 ,672
1000027,34,2.00 ,784
1000011,30,2.00 ,300
1000007,30,2.00 ,100
1000010,30,2.00 ,150
1000213,38,2.00 ,1200
1000211,38,2.00 ,1000
1000178,37,2.00 ,566
1000041,34,2.00 ,150
1000040,34,2.00 ,1000
1000031,34,2.00 ,120
1000010,30,2.00 ,350
1000010,30,2.00 ,250
1000031,34,2.00 ,180
1000003,30,2.00 ,250
1000057,38,2.00 ,300
1000030,34,2.00 ,100
1000031,34,2.00 ,100
1000031,34,2.00 ,500
1000029,34,2.00 ,250
1000007,30,2.00 ,150
1000001,30,2.00 ,822
1000001,30,2.00 ,1000
1000031,34,2.00 ,280
1000031,34,2.00 ,1200
1000037,34,2.00 ,2040
1000010,30,2.00 ,600
1000001,30,2.00 ,944
1000029,34,2.00 ,600
1000037,34,2.00 ,1510
1000007,30,2.00 ,450
1000031,34,2.00 ,350
1000029,34,2.00 ,300
1000030,34,2.00 ,150
1000031,34,2.00 ,350
1000057,38,2.00 ,350
1000057,38,2.00 ,390
1000057,38,2.00 ,250
1000003,30,2.00 ,250
1000031,34,2.00 ,320
1000057,38,2.00 ,320
1000001,30,2.00 ,100
1000027,34,2.00 ,300
1000001,30,2.00 ,100
1000003,30,2.00 ,250
1000001,30,2.00 ,60
1000057,38,2.00 ,270
1000010,30,2.00 ,150
1000010,30,2.00 ,150
1000030,34,2.00 ,140
1000057,38,2.00 ,450
1000057,38,2.00 ,140
1000057,38,2.00 ,370
1000057,38,2.00 ,440
1000003,30,2.00 ,400
1000003,30,2.00 ,350
1000001,30,2.00 ,300
1000030,34,2.00 ,500
1000101,31,2.00 ,400
1000031,34,2.00 ,500
1000031,34,2.00 ,240
1000027,34,2.00 ,150
1000011,30,2.00 ,500
1000002,99,2.00 ,588
1000031,34,2.00 ,1570
1000027,34,2.00 ,816
1000037,34,2.00 ,1110
1000057,38,2.00 ,200
1000027,34,2.00 ,672
1000001,30,2.00 ,816
1000027,34,2.00 ,766
1000001,30,2.00 ,722
1000029,34,2.00 ,150
1000003,30,2.00 ,150
1000001,30,2.00 ,666
1000031,34,2.00 ,200
1000031,34,2.00 ,350
1000003,30,2.00 ,270
1000027,34,2.00 ,616
1000003,30,2.00 ,400
1000011,30,2.00 ,100
1000010,30,2.00 ,100
1000011,30,2.00 ,250
1000057,38,2.00 ,400
1000057,38,2.00 ,150
1000003,30,2.00 ,500
1000003,30,2.00 ,300
1000031,34,2.00 ,700
1000057,38,2.00 ,150
1000010,30,2.00 ,200
1000011,30,2.00 ,300
1000001,30,2.00 ,200
1000003,30,2.00 ,500
1000030,34,2.00 ,390
1000029,34,2.00 ,350
1000011,30,2.00 ,150
1000030,34,2.00 ,70
1000027,34,2.00 ,220
1000211,38,2.00 ,400
1000037,34,2.00 ,260
1000057,38,2.00 ,330
1000031,34,2.00 ,500
1000031,34,2.00 ,200
1000057,38,2.00 ,130
1000030,34,2.00 ,600
1000031,34,2.00 ,350
1000029,34,2.00 ,170
1000031,34,2.00 ,300
1000031,34,2.00 ,180
1000010,30,2.00 ,500
1000057,38,2.00 ,150
1000037,34,2.00 ,840
1000011,30,2.00 ,250
1000011,30,2.00 ,150
1000031,34,2.00 ,300
1000010,30,2.00 ,250
1000027,34,2.00 ,150
1000057,38,2.00 ,180
1000010,30,2.00 ,150
1000057,38,2.00 ,30
1000057,38,2.00 ,130
1000031,34,2.00 ,200
1000057,38,2.00 ,180
1000003,30,2.00 ,250
1000010,30,2.00 ,150
1000057,38,2.00 ,180
1000003,30,2.00 ,250
1000031,34,2.00 ,120
1000001,30,2.00 ,250
1000003,30,2.00 ,250
1000031,34,2.00 ,400
1000027,34,2.00 ,170
1000057,38,2.00 ,450
1000057,38,2.00 ,300
1000010,30,2.00 ,250
1000001,30,2.00 ,360
1000010,30,2.00 ,250
1000003,30,2.00 ,300
1000030,34,2.00 ,200
1000031,34,2.00 ,650
1000030,34,2.00 ,250
1000057,38,2.00 ,400
1000057,38,2.00 ,440
1000057,38,2.00 ,460
1000029,34,2.00 ,250
1000031,34,2.00 ,30
1000057,38,2.00 ,400
1000057,38,2.00 ,270
1000057,38,2.00 ,370
1000001,30,2.00 ,100
1000001,30,2.00 ,200
1000029,34,2.00 ,240
1000031,34,2.00 ,380
1000029,34,2.00 ,500
1000030,34,2.00 ,180
1000001,30,2.00 ,150
1000057,38,2.00 ,230
1000057,38,2.00 ,80
1000027,34,2.00 ,220
1000031,34,2.00 ,340
1000010,30,2.00 ,250
1000057,38,2.00 ,450
1000057,38,2.00 ,200
1000029,34,2.00 ,200
1000030,34,2.00 ,140
1000029,34,2.00 ,250
1000027,34,2.00 ,200
1000003,30,2.00 ,100
1000001,30,2.00 ,150
1000057,38,2.00 ,80
1000030,34,2.00 ,250
1000011,30,2.00 ,150
1000003,30,2.00 ,100
1000057,38,2.00 ,650
1000030,34,2.00 ,180
1000030,34,2.00 ,300
1000031,34,2.00 ,240
1000003,30,2.00 ,250
1000057,38,2.00 ,250
1000057,38,2.00 ,250
1000016,28,2.00 ,520
1000095,22,2.00 ,8
1000005,28,2.00 ,1100
1000095,64,2.00 ,1
1000005,28,2.00 ,1050
1000016,28,2.00 ,350
1000095,64,2.00 ,96
1000005,28,2.00 ,100
1000005,28,2.00 ,950
1000095,64,2.00 ,81
1000016,28,2.00 ,940
1000016,28,2.00 ,300
1000016,28,2.00 ,410
1000095,64,2.00 ,28
1000095,64,2.00 ,30
1000095,22,2.00 ,81
1000095,22,2.00 ,200
1000095,64,2.00 ,200
1000143,81,2.00 ,1778
1000095,22,2.00 ,64
1000005,28,2.00 ,950
1000016,28,2.00 ,650
1000016,28,2.00 ,410
1000016,28,2.00 ,300
1000095,64,2.00 ,59
1000095,22,2.00 ,73
1000143,81,2.00 ,656
1000016,28,2.00 ,400
1000091,19,2.00 ,176
1000095,22,2.00 ,70
1000093,20,2.00 ,92
1000091,19,2.00 ,138
1000093,20,2.00 ,200
1000091,19,2.00 ,106
1000093,20,2.00 ,84
1000093,20,2.00 ,28
1000091,19,2.00 ,16
1000095,64,2.00 ,75
1000091,19,2.00 ,200
1000091,19,2.00 ,166
1000095,22,2.00 ,64
1000016,28,2.00 ,2760
1000091,19,2.00 ,48
1000016,28,2.00 ,1190
1000091,19,2.00 ,88
1000091,19,2.00 ,200
1000091,19,2.00 ,158
1000093,20,2.00 ,200
1000093,20,2.00 ,200
1000091,19,2.00 ,36
1000093,20,2.00 ,92
1000095,64,2.00 ,6
1000093,20,2.00 ,200
1000091,19,2.00 ,92
1000091,19,2.00 ,54
1000091,19,2.00 ,96
1000091,19,2.00 ,70
1000093,20,2.00 ,4
1000093,20,2.00 ,20
1000091,19,2.00 ,44
1000093,20,2.00 ,120
1000091,19,2.00 ,12
1000093,20,2.00 ,200
1000093,20,2.00 ,16
1000093,20,2.00 ,24
1000095,22,2.00 ,35
1000095,22,2.00 ,155
1000093,20,2.00 ,50
1000091,19,2.00 ,32
1000095,64,2.00 ,38
1000091,19,2.00 ,46
1000091,19,2.00 ,16
1000016,28,2.00 ,870
1000093,20,2.00 ,200
1000093,20,2.00 ,20
1000093,20,2.00 ,34
1000095,64,2.00 ,155
1000091,19,2.00 ,114
1000095,22,2.00 ,200
1000093,20,2.00 ,82
1000091,19,2.00 ,200
1000093,20,2.00 ,174
1000091,19,2.00 ,14
1000093,20,2.00 ,76
1000093,20,2.00 ,2
1000091,19,2.00 ,200
1000091,19,2.00 ,54
1000091,19,2.00 ,178
1000093,20,2.00 ,16
1000093,20,2.00 ,26
1000091,19,2.00 ,132
1000091,19,2.00 ,2
1000091,19,2.00 ,72
1000093,20,2.00 ,30
1000093,20,2.00 ,110
1000095,64,2.00 ,30
1000095,22,2.00 ,150
1000091,19,2.00 ,200
1000093,20,2.00 ,58
1000095,22,2.00 ,115
1000093,20,2.00 ,4
1000095,22,2.00 ,172
1000093,20,2.00 ,98
1000091,19,2.00 ,108
1000093,20,2.00 ,8
1000093,20,2.00 ,200
1000093,20,2.00 ,8
1000091,19,2.00 ,26
1000095,22,2.00 ,70
1000093,20,2.00 ,180
1000093,20,2.00 ,56
1000093,20,2.00 ,8
1000093,20,2.00 ,22
1000093,20,2.00 ,200
1000091,19,2.00 ,176
1000095,64,2.00 ,76
1000093,20,2.00 ,200
1000093,20,2.00 ,200
1000093,20,2.00 ,48
1000093,20,2.00 ,38
1000091,19,2.00 ,28
1000091,19,2.00 ,200
1000093,20,2.00 ,8
1000091,19,2.00 ,2
1000093,20,2.00 ,2
1000091,19,2.00 ,32
1000091,19,2.00 ,154
1000093,20,2.00 ,104
1000095,64,2.00 ,33
1000095,22,2.00 ,3
1000095,64,2.00 ,121
1000093,20,2.00 ,150
1000095,22,2.00 ,92
1000091,19,2.00 ,200
1000091,19,2.00 ,62
1000091,19,2.00 ,140
1000095,22,2.00 ,193
1000095,22,2.00 ,200
1000093,20,2.00 ,200
1000095,64,2.00 ,11
1000093,20,2.00 ,174
1000093,20,2.00 ,200
1000093,20,2.00 ,200
1000095,64,2.00 ,48
1000093,20,2.00 ,200
1000093,20,2.00 ,138
1000093,20,2.00 ,102
1000095,22,2.00 ,11
1000093,20,2.00 ,124
1000095,64,2.00 ,84
1000093,20,2.00 ,68
1000093,20,2.00 ,6
1000093,20,2.00 ,200
1000095,22,2.00 ,200
1000093,20,2.00 ,112
1000093,20,2.00 ,90
1000095,22,2.00 ,36
1000095,64,2.00 ,6
1000095,22,2.00 ,20
1000093,20,2.00 ,4
1000095,64,2.00 ,104
1000093,20,2.00 ,14
1000093,20,2.00 ,122
1000093,20,2.00 ,10
1000093,20,2.00 ,156
1000093,20,2.00 ,50
1000093,20,2.00 ,32
1000091,19,2.00 ,200
1000095,22,2.00 ,102
1000091,19,2.00 ,58
1000093,20,2.00 ,22
1000095,22,2.00 ,88
1000093,20,2.00 ,138
1000095,64,2.00 ,144
1000091,19,2.00 ,186
1000093,20,2.00 ,74
1000093,20,2.00 ,200
1000093,20,2.00 ,200
1000093,20,2.00 ,36
1000091,19,2.00 ,30
1000095,22,2.00 ,134
1000093,20,2.00 ,114
1000095,64,2.00 ,200
1000091,19,2.00 ,24
1000093,20,2.00 ,188
1000093,20,2.00 ,32
1000093,20,2.00 ,200
1000091,19,2.00 ,20
1000093,20,2.00 ,120
1000091,19,2.00 ,200
1000095,64,2.00 ,124
1000095,64,2.00 ,200
1000093,20,2.00 ,66
1000093,20,2.00 ,200
1000091,19,2.00 ,174
1000093,20,2.00 ,200
1000095,22,2.00 ,25
1000093,20,2.00 ,200
1000095,22,2.00 ,179
1000095,64,2.00 ,200
1000095,22,2.00 ,19
1000095,64,2.00 ,200
1000095,64,2.00 ,28
1000095,64,2.00 ,73
1000095,64,2.00 ,89
1000093,20,2.00 ,40
1000091,19,2.00 ,144
1000095,64,2.00 ,6
1000095,22,2.00 ,70
1000093,20,2.00 ,100
1000093,20,2.00 ,94
1000091,19,2.00 ,200
1000093,20,2.00 ,86
1000091,19,2.00 ,22
1000091,19,2.00 ,4
1000095,22,2.00 ,91
1000095,64,2.00 ,17
1000093,20,2.00 ,56
1000093,20,2.00 ,120
1000093,20,2.00 ,22
1000095,22,2.00 ,92
1000095,22,2.00 ,6
1000095,64,2.00 ,176
1000095,64,2.00 ,48
1000095,64,2.00 ,107
1000095,22,2.00 ,8
1000095,64,2.00 ,6
1000095,64,2.00 ,142
1000095,22,2.00 ,19
1000095,22,2.00 ,30
1000095,64,2.00 ,44
1000095,64,2.00 ,51
1000093,20,2.00 ,40
1000095,64,2.00 ,129
1000095,64,2.00 ,120
1000093,20,2.00 ,124
1000095,22,2.00 ,200
1000095,22,2.00 ,33
1000093,20,2.00 ,52
1000093,20,2.00 ,58
1000095,64,2.00 ,163
1000095,22,2.00 ,51
1000093,20,2.00 ,76
1000095,64,2.00 ,83
1000093,20,2.00 ,126
1000095,64,2.00 ,56
1000095,22,2.00 ,169
1000091,19,2.00 ,140
1000091,19,2.00 ,200
1000095,22,2.00 ,60
1000095,22,2.00 ,81
1000093,20,2.00 ,200
1000093,20,2.00 ,112
1000093,20,2.00 ,200
1000095,22,2.00 ,83
1000095,22,2.00 ,11
1000091,19,2.00 ,48
1000095,64,2.00 ,32
1000095,64,2.00 ,22
1000095,22,2.00 ,20
1000095,22,2.00 ,73
1000095,22,2.00 ,70
1000093,20,2.00 ,64
1000095,64,2.00 ,38
1000095,64,2.00 ,200
1000095,22,2.00 ,38
1000093,20,2.00 ,24
1000095,64,2.00 ,16
1000093,20,2.00 ,200
1000095,22,2.00 ,27
1000093,20,2.00 ,162
1000095,22,2.00 ,156
1000093,20,2.00 ,200
1000095,64,2.00 ,200
1000095,64,2.00 ,110
1000095,22,2.00 ,30
1000095,22,2.00 ,46
1000095,64,2.00 ,14
1000093,20,2.00 ,42
1000091,19,2.00 ,130
1000093,20,2.00 ,48
1000095,22,2.00 ,24
1000095,64,2.00 ,40
1000095,22,2.00 ,200
1000095,22,2.00 ,105
1000095,64,2.00 ,163
1000095,22,2.00 ,115
1000095,22,2.00 ,17
1000095,64,2.00 ,35
1000093,20,2.00 ,106
1000091,19,2.00 ,116
1000016,28,2.00 ,380
1000095,64,2.00 ,156
1000093,20,2.00 ,96
1000095,22,2.00 ,200
1000095,64,2.00 ,76
1000093,20,2.00 ,22
1000095,64,2.00 ,35
1000093,20,2.00 ,182
1000095,64,2.00 ,200
1000095,22,2.00 ,89
1000095,64,2.00 ,17
1000095,22,2.00 ,64
1000095,64,2.00 ,32
1000016,28,2.00 ,410
1000093,20,2.00 ,120
1000091,19,2.00 ,56
1000016,28,2.00 ,1980
1000093,20,2.00 ,174
1000093,20,2.00 ,164
1000095,64,2.00 ,200
1000093,20,2.00 ,54
1000095,64,2.00 ,24
1000093,20,2.00 ,138
1000093,20,2.00 ,32
1000093,20,2.00 ,200
1000091,19,2.00 ,46
1000095,22,2.00 ,35
1000095,22,2.00 ,140
1000095,64,2.00 ,30
1000095,22,2.00 ,81
1000095,22,2.00 ,136
1000095,64,2.00 ,52
1000093,20,2.00 ,150
1000091,19,2.00 ,114
1000091,19,2.00 ,34
1000093,20,2.00 ,8
1000091,19,2.00 ,20
1000093,20,2.00 ,44
1000093,20,2.00 ,118
1000095,64,2.00 ,30
1000095,22,2.00 ,73
1000095,64,2.00 ,75
1000095,22,2.00 ,200
1000095,64,2.00 ,28
1000095,64,2.00 ,118
1000095,64,2.00 ,121
1000095,22,2.00 ,30
1000095,22,2.00 ,140
1000095,22,2.00 ,62
1000095,22,2.00 ,67
1000095,64,2.00 ,41
1000095,22,2.00 ,153
1000095,64,2.00 ,200
1000095,22,2.00 ,49
1000095,22,2.00 ,64
1000095,22,2.00 ,41
1000095,22,2.00 ,200
1000143,81,2.00 ,1190
1000095,64,2.00 ,6
1000095,22,2.00 ,49
1000095,22,2.00 ,200
1000095,22,2.00 ,75
1000095,64,2.00 ,200
1000095,64,2.00 ,43
1000095,22,2.00 ,200
1000095,64,2.00 ,12
1000095,22,2.00 ,100
1000095,22,2.00 ,81
1000093,20,2.00 ,114
1000093,20,2.00 ,32
1000093,20,2.00 ,154
1000091,19,2.00 ,16
1000091,19,2.00 ,200
1000093,20,2.00 ,16
1000093,20,2.00 ,68
1000095,22,2.00 ,200
1000095,22,2.00 ,25
1000093,20,2.00 ,122
1000091,19,2.00 ,54
1000093,20,2.00 ,200
1000093,20,2.00 ,138
1000091,19,2.00 ,24
1000093,20,2.00 ,172
1000093,20,2.00 ,28
1000091,19,2.00 ,72
1000093,20,2.00 ,78
1000093,20,2.00 ,200
1000091,19,2.00 ,28
1000093,20,2.00 ,44
1000093,20,2.00 ,80
1000095,64,2.00 ,128
1000093,20,2.00 ,66
1000093,20,2.00 ,58
1000093,20,2.00 ,30
1000093,20,2.00 ,24
1000091,19,2.00 ,138
1000091,19,2.00 ,2
1000093,20,2.00 ,94
1000093,20,2.00 ,198
1000091,19,2.00 ,2
1000093,20,2.00 ,200
1000095,64,2.00 ,139
1000143,81,2.00 ,1178
1000016,28,2.00 ,430
1000016,28,2.00 ,530
1000093,20,2.00 ,26
1000091,19,2.00 ,40
1000095,22,2.00 ,25
1000093,20,2.00 ,4
1000093,20,2.00 ,200
1000095,22,2.00 ,11
1000091,19,2.00 ,66
1000093,20,2.00 ,200
1000093,20,2.00 ,22
1000091,19,2.00 ,18
1000093,20,2.00 ,128
1000093,20,2.00 ,38
1000093,20,2.00 ,2
1000093,20,2.00 ,200
1000093,20,2.00 ,106
1000093,20,2.00 ,96
1000091,19,2.00 ,18
1000016,28,2.00 ,320
1000095,22,2.00 ,3
1000095,64,2.00 ,65
1000095,64,2.00 ,116
1000095,22,2.00 ,113
1000095,22,2.00 ,46
1000095,64,2.00 ,28
1000095,64,2.00 ,36
1000095,22,2.00 ,20
1000095,22,2.00 ,46
1000095,64,2.00 ,35
1000095,64,2.00 ,200
1000095,22,2.00 ,62
1000095,22,2.00 ,38
1000095,64,2.00 ,200
1000095,64,2.00 ,20
1000095,22,2.00 ,200
1000095,22,2.00 ,33
1000095,64,2.00 ,54
1000095,64,2.00 ,179
1000095,22,2.00 ,25
1000095,22,2.00 ,44
1000095,64,2.00 ,80
1000095,64,2.00 ,76
1000095,22,2.00 ,76
1000095,22,2.00 ,200
1000095,64,2.00 ,196
1000095,64,2.00 ,96
1000095,22,2.00 ,19
1000095,22,2.00 ,89
1000095,22,2.00 ,64
1000095,64,2.00 ,24
1000095,64,2.00 ,75
1000095,22,2.00 ,36
1000095,64,2.00 ,70
1000095,64,2.00 ,20
1000095,22,2.00 ,22
1000095,22,2.00 ,92
1000095,64,2.00 ,97
1000095,64,2.00 ,139
1000095,22,2.00 ,200
1000095,22,2.00 ,68
1000095,64,2.00 ,70
1000095,22,2.00 ,49
1000095,22,2.00 ,108
1000095,64,2.00 ,200
1000095,64,2.00 ,91
1000095,22,2.00 ,43
1000095,22,2.00 ,32
1000095,64,2.00 ,180
1000095,64,2.00 ,94
1000095,22,2.00 ,49
1000095,64,2.00 ,91
1000095,22,2.00 ,137
1000095,22,2.00 ,112
1000095,64,2.00 ,100
1000095,64,2.00 ,22
1000095,22,2.00 ,196
1000095,22,2.00 ,142
1000095,64,2.00 ,139
1000095,64,2.00 ,33
1000095,22,2.00 ,1
1000095,22,2.00 ,44
1000095,64,2.00 ,200
1000095,64,2.00 ,16
1000095,22,2.00 ,200
1000095,22,2.00 ,83
1000095,64,2.00 ,132
1000095,64,2.00 ,16
1000095,22,2.00 ,75
1000095,22,2.00 ,120
1000095,64,2.00 ,91
1000095,64,2.00 ,48
1000095,22,2.00 ,107
1000095,22,2.00 ,68
1000095,22,2.00 ,123
1000095,22,2.00 ,33
1000095,22,2.00 ,112
1000095,22,2.00 ,33
1000095,22,2.00 ,200
1000095,22,2.00 ,200
1000095,22,2.00 ,28
1000095,22,2.00 ,81
1000095,64,2.00 ,24
1000095,22,2.00 ,80
1000095,22,2.00 ,123
1000095,64,2.00 ,48
1000095,64,2.00 ,100
1000095,22,2.00 ,200
1000095,64,2.00 ,48
1000095,64,2.00 ,4
1000095,64,2.00 ,28
1000095,64,2.00 ,36
1000095,64,2.00 ,99
1000095,22,2.00 ,147
1000095,64,2.00 ,54
1000095,64,2.00 ,134
1000095,64,2.00 ,44
1000095,22,2.00 ,200
1000095,22,2.00 ,100
1000095,64,2.00 ,4
1000095,22,2.00 ,200
1000095,22,2.00 ,27
1000095,64,2.00 ,200
1000095,22,2.00 ,60
1000095,64,2.00 ,86
1000095,22,2.00 ,200
1000095,64,2.00 ,57
1000095,64,2.00 ,25
1000016,28,2.00 ,640
1000016,28,2.00 ,130
1000095,64,2.00 ,128
1000095,64,2.00 ,113
1000095,64,2.00 ,200
1000095,22,2.00 ,142
1000095,22,2.00 ,81
1000095,22,2.00 ,36
1000095,22,2.00 ,12
1000095,22,2.00 ,70
1000095,22,2.00 ,168
1000095,64,2.00 ,49
1000095,64,2.00 ,51
1000095,22,2.00 ,97
1000095,64,2.00 ,200
1000095,64,2.00 ,200
1000095,64,2.00 ,12
1000095,64,2.00 ,8
1000095,22,2.00 ,131
1000143,81,2.00 ,1131
1000095,64,2.00 ,25
1000095,22,2.00 ,176
1000095,64,2.00 ,20
1000095,64,2.00 ,1
1000095,22,2.00 ,91
1000095,22,2.00 ,123
1000095,64,2.00 ,11
1000095,22,2.00 ,128
1000095,22,2.00 ,200
1000095,64,2.00 ,97
1000143,81,2.00 ,570
1000016,28,2.00 ,430
1000095,64,2.00 ,182
1000095,22,2.00 ,180
1000095,64,2.00 ,36
1000095,22,2.00 ,68
1000095,64,2.00 ,16
1000143,81,2.00 ,450
1000095,22,2.00 ,100
1000095,22,2.00 ,78
1000016,28,2.00 ,320
1000095,64,2.00 ,24
1000095,22,2.00 ,112
1000143,81,2.00 ,475
1000095,64,2.00 ,28
1000016,28,2.00 ,1450
1000095,22,2.00 ,108
1000095,22,2.00 ,49
1000095,64,2.00 ,19
1000095,22,2.00 ,16
1000095,64,2.00 ,140
1000095,22,2.00 ,200
1000095,64,2.00 ,11
1000095,64,2.00 ,120
1000143,81,2.00 ,342
1000095,22,2.00 ,171
1000095,64,2.00 ,46
1000027,34,2.00 ,916
1000041,34,2.00 ,1000
1000038,34,2.00 ,1086
1000041,34,2.00 ,960
1000027,34,2.00 ,716
1000041,34,2.00 ,944
1000178,37,2.00 ,260
1000055,38,2.00 ,1066
1000055,38,2.00 ,100
1000212,38,2.00 ,900
1000213,38,2.00 ,600
1000216,38,2.00 ,990
1000055,38,2.00 ,744
1000001,30,2.00 ,622
1000003,30,2.00 ,750
1000003,30,2.00 ,200
1000001,30,2.00 ,1066
1000001,30,2.00 ,572
1000007,30,2.00 ,400
1000011,30,2.00 ,150
1000010,30,2.00 ,800
1000001,30,2.00 ,522
1000011,30,2.00 ,150
1000215,34,2.00 ,800
1000029,34,2.00 ,900
1000041,34,2.00 ,150
1000027,34,2.00 ,916
1000027,34,2.00 ,866
1000040,34,2.00 ,800
1000038,34,2.00 ,866
1000031,34,2.00 ,1470
1000041,34,2.00 ,960
1000061,33,2.00 ,966
1000061,33,2.00 ,350
1000055,38,2.00 ,300
1000212,38,2.00 ,1000
1000055,38,2.00 ,966
1000056,38,2.00 ,666
1000041,34,2.00 ,1500
1000038,34,2.00 ,822
1000038,34,2.00 ,564
1000027,34,2.00 ,816
1000027,34,2.00 ,1216
1000041,34,2.00 ,150
1000040,34,2.00 ,900
1000178,37,2.00 ,866
1000178,37,2.00 ,266
1000055,38,2.00 ,766
1000212,38,2.00 ,900
1000057,38,2.00 ,150
1000213,38,2.00 ,800
1000003,30,2.00 ,700
1000003,30,2.00 ,700
1000010,30,2.00 ,200
1000003,30,2.00 ,200
1000041,34,2.00 ,816
1000030,34,2.00 ,1000
1000027,34,2.00 ,766
1000030,34,2.00 ,900
1000040,34,2.00 ,1450
1000041,34,2.00 ,1000
1000041,34,2.00 ,960
1000038,34,2.00 ,350
1000041,34,2.00 ,150
1000038,34,2.00 ,866
1000040,34,2.00 ,850
1000027,34,2.00 ,722
1000041,34,2.00 ,960
1000038,34,2.00 ,350
1000027,34,2.00 ,666
1000041,34,2.00 ,888
1000031,34,2.00 ,720
1000038,34,2.00 ,866
1000010,30,2.00 ,600
1000003,30,2.00 ,750
1000001,30,2.00 ,1016
1000178,37,2.00 ,960
1000178,37,2.00 ,988
1000030,34,2.00 ,360
1000041,34,2.00 ,1000
1000027,34,2.00 ,616
1000038,34,2.00 ,866
1000040,34,2.00 ,950
1000037,34,2.00 ,930
1000027,34,2.00 ,1066
1000027,34,2.00 ,200
1000041,34,2.00 ,816
1000040,34,2.00 ,850
1000031,34,2.00 ,650
1000031,34,2.00 ,750
1000029,34,2.00 ,650
1000027,34,2.00 ,772
1000031,34,2.00 ,400
1000041,34,2.00 ,1500
1000027,34,2.00 ,1126
1000038,34,2.00 ,966
1000041,34,2.00 ,300
1000038,34,2.00 ,150
1000041,34,2.00 ,1400
1000041,34,2.00 ,1000
1000219,99,2.00 ,650
1000015,99,2.00 ,966
1000178,37,2.00 ,450
1000027,34,2.00 ,200
1000027,34,2.00 ,566
1000038,34,2.00 ,1066
1000041,34,2.00 ,150
1000040,34,2.00 ,850
1000029,34,2.00 ,950
1000041,34,2.00 ,1000
1000041,34,2.00 ,1066
1000027,34,2.00 ,200
1000001,30,2.00 ,566
1000010,30,2.00 ,150
1000001,30,2.00 ,200
1000001,30,2.00 ,722
1000011,30,2.00 ,150
1000039,34,2.00 ,1000
1000215,34,2.00 ,500
1000041,34,2.00 ,816
1000027,34,2.00 ,666
1000027,34,2.00 ,1150
1000040,34,2.00 ,1000
1000029,34,2.00 ,600
1000027,34,2.00 ,244
1000037,34,2.00 ,400
1000038,34,2.00 ,1066
1000015,99,2.00 ,722
1000002,99,2.00 ,572
1000001,30,2.00 ,722
1000003,30,2.00 ,600
1000001,30,2.00 ,772
1000001,30,2.00 ,722
1000061,33,2.00 ,1066
1000027,34,2.00 ,588
1000041,34,2.00 ,1016
1000040,34,2.00 ,1000
1000041,34,2.00 ,1500
1000041,34,2.00 ,150
1000027,34,2.00 ,200
1000041,34,2.00 ,150
1000056,38,2.00 ,1066
1000055,38,2.00 ,766
